#Insert size (bp)	insert size
13178.0	9.0
13208.0	2.0
13210.0	4.0
13256.0	1.0
13282.0	1.0
13286.0	1.0
13295.0	1.0
13297.0	1.0
13298.0	9.0
13386.0	1.0
13419.0	1.0
13603.0	8.0
13606.0	4.0
13613.0	1.0
13626.0	1.0
13727.0	8.0
13733.0	1.0
13739.0	1.0
13753.0	2.0
13764.0	1.0
13799.0	3.0
13812.0	1.0
13833.0	8.0
13863.0	1.0
13882.0	19.0
13918.0	3.0
13928.0	1.0
13929.0	9.0
13940.0	1.0
13948.0	6.0
13950.0	7.0
14024.0	19.0
14038.0	1.0
14077.0	1.0
14086.0	1.0
14110.0	3.0
14116.0	6.0
14122.0	2.0
14130.0	4.0
14171.0	1.0
14190.0	6.0
14232.0	2.0
14309.0	1.0
14311.0	2.0
14341.0	6.0
14456.0	1.0
14493.0	1.0
14588.0	1.0
14595.0	1.0
14601.0	1.0
14637.0	1.0
14773.0	1.0
14804.0	2.0
14809.0	6.0
14810.0	3.0
14822.0	9.0
14828.0	3.0
14834.0	1.0
14905.0	12.0
14935.0	3.0
14974.0	12.0
14990.0	1.0
14992.0	1.0
15031.0	19.0
15036.0	2.0
15086.0	1.0
15093.0	1.0
15157.0	21.0
15162.0	1.0
15288.0	22.0
15332.0	1.0
15338.0	1.0
15352.0	1.0
15389.0	11.0
15406.0	1.0
15476.0	1.0
15517.0	11.0
15520.0	1.0
15522.0	1.0
15524.0	1.0
15535.0	1.0
15579.0	1.0
15624.0	1.0
15681.0	17.0
15686.0	1.0
15791.0	1.0
15833.0	1.0
15848.0	12.0
15849.0	17.0
15852.0	1.0
15893.0	1.0
15926.0	7.0
15962.0	12.0
15984.0	1.0
15988.0	1.0
15992.0	1.0
16022.0	9.0
16024.0	9.0
16025.0	1.0
16028.0	1.0
16041.0	7.0
16042.0	6.0
16069.0	1.0
16105.0	1.0
16155.0	1.0
16170.0	9.0
16196.0	7.0
16291.0	8.0
16349.0	1.0
16351.0	1.0
16352.0	1.0
16462.0	8.0
16524.0	1.0
16532.0	1.0
16535.0	1.0
16542.0	1.0
16545.0	12.0
16566.0	1.0
16595.0	1.0
16597.0	1.0
16636.0	10.0
16638.0	1.0
16642.0	1.0
16672.0	12.0
16733.0	1.0
16757.0	10.0
16759.0	7.0
16796.0	1.0
16858.0	2.0
16879.0	1.0
16887.0	1.0
16892.0	1.0
16894.0	8.0
16898.0	2.0
16922.0	1.0
16928.0	1.0
17003.0	2.0
17053.0	1.0
17059.0	2.0
17065.0	1.0
17127.0	6.0
17232.0	14.0
17241.0	4.0
17243.0	6.0
17245.0	1.0
17249.0	1.0
17295.0	7.0
17361.0	4.0
17378.0	14.0
17430.0	10.0
17509.0	1.0
17555.0	10.0
17566.0	1.0
17588.0	1.0
17601.0	4.0
17624.0	1.0
17672.0	9.0
17726.0	1.0
17746.0	3.0
17750.0	1.0
17751.0	1.0
17802.0	1.0
17918.0	2.0
17955.0	4.0
17985.0	5.0
18110.0	5.0
18121.0	2.0
18131.0	14.0
18150.0	3.0
18233.0	1.0
18240.0	14.0
18247.0	1.0
18270.0	3.0
18274.0	1.0
18290.0	1.0
18311.0	8.0
18441.0	2.0
18446.0	1.0
18459.0	3.0
18474.0	6.0
18483.0	30.0
18491.0	1.0
18494.0	1.0
18581.0	3.0
18627.0	30.0
18641.0	1.0
18661.0	9.0
18666.0	1.0
18686.0	3.0
18766.0	1.0
18797.0	1.0
18822.0	25.0
18824.0	1.0
18825.0	9.0
18826.0	1.0
18848.0	1.0
18920.0	1.0
18977.0	1.0
18978.0	2.0
18986.0	25.0
19018.0	9.0
19047.0	1.0
19144.0	9.0
19153.0	1.0
19161.0	1.0
19171.0	1.0
19208.0	13.0
19278.0	9.0
19318.0	4.0
19326.0	4.0
19345.0	14.0
19380.0	1.0
19424.0	1.0
19427.0	7.0
19446.0	1.0
19452.0	4.0
19506.0	4.0
19513.0	13.0
19534.0	2.0
19542.0	1.0
19717.0	7.0
19750.0	3.0
19824.0	8.0
19861.0	1.0
19887.0	7.0
19900.0	3.0
19918.0	1.0
19948.0	1.0
19966.0	9.0
19970.0	1.0
19976.0	8.0
20026.0	3.0
20073.0	3.0
20120.0	3.0
20195.0	4.0
20208.0	1.0
20209.0	1.0
20239.0	1.0
20261.0	1.0
20510.0	5.0
20562.0	3.0
20654.0	1.0
20693.0	1.0
20704.0	1.0
20744.0	1.0
20764.0	1.0
20790.0	1.0
20871.0	8.0
20897.0	1.0
21024.0	8.0
21172.0	5.0
21220.0	1.0
21245.0	1.0
21405.0	1.0
21524.0	1.0
21583.0	1.0
21614.0	1.0
21690.0	102.0
21824.0	4.0
21870.0	2.0
21925.0	1.0
21962.0	4.0
22048.0	1.0
22104.0	11.0
22117.0	1.0
22161.0	11.0
22250.0	11.0
22260.0	1.0
22261.0	1.0
22272.0	1.0
22277.0	1.0
22288.0	11.0
22304.0	25.0
22308.0	1.0
22311.0	7.0
22441.0	1.0
22445.0	25.0
22446.0	7.0
22450.0	10.0
22504.0	8.0
22582.0	10.0
22606.0	1.0
22609.0	1.0
22610.0	7.0
22765.0	10.0
22771.0	3.0
23097.0	1.0
23269.0	1.0
23371.0	1.0
23437.0	5.0
23475.0	1.0
23532.0	14.0
23547.0	1.0
23620.0	1.0
23625.0	5.0
23655.0	1.0
23672.0	1.0
23685.0	14.0
23706.0	4.0
23840.0	1.0
23857.0	8.0
23861.0	4.0
23905.0	1.0
23969.0	8.0
23989.0	6.0
24292.0	1.0
24651.0	1.0
24682.0	1.0
24695.0	1.0
24709.0	1.0
24893.0	1.0
24935.0	1.0
25087.0	2.0
25128.0	1.0
25175.0	1.0
25246.0	1.0
25306.0	1.0
25308.0	1.0
25342.0	1.0
25392.0	2.0
25395.0	4.0
25445.0	3.0
25503.0	1.0
25506.0	268.0
25530.0	1.0
25532.0	3.0
25553.0	5.0
25673.0	4.0
25681.0	1.0
25687.0	1.0
25701.0	9.0
25718.0	2.0
25799.0	1.0
25846.0	1.0
25862.0	2.0
25876.0	4.0
26202.0	1.0
26359.0	2.0
26366.0	124.0
26393.0	147.0
26394.0	1.0
26396.0	1.0
26419.0	1.0
26450.0	1.0
26503.0	1.0
26542.0	1.0
26544.0	2.0
26546.0	149.0
26569.0	1.0
26693.0	1.0
26718.0	50.0
26967.0	1.0
27144.0	1.0
27207.0	10.0
27236.0	9.0
27303.0	12.0
27310.0	1.0
27312.0	9.0
27448.0	1.0
27451.0	11.0
27631.0	2.0
27705.0	5.0
27753.0	1.0
27781.0	1.0
27810.0	3.0
27816.0	6.0
27831.0	1.0
27834.0	5.0
27906.0	1.0
27956.0	6.0
28003.0	4.0
28004.0	2.0
28005.0	277.0
28133.0	1.0
28177.0	7.0
28181.0	2017.0
28182.0	5.0
28183.0	3.0
28184.0	10.0
28185.0	4.0
28186.0	3.0
28191.0	1.0
28193.0	30.0
28298.0	4.0
28312.0	1.0
28335.0	6.0
28345.0	1.0
28347.0	1.0
28348.0	1.0
28349.0	5.0
28350.0	8.0
28351.0	10.0
28352.0	2.0
28353.0	2075.0
28354.0	1.0
28428.0	7.0
28518.0	60.0
28674.0	1.0
28722.0	1.0
29170.0	1.0
29193.0	1.0
